url,url_type,last_snapshot_timestamp,last_snapshot_url_for_fetch,status_last_seen,estimated_organic_traffic,referring_domains,dofollow_referring_domains,total_backlinks,max_domain_rating,priority_score,priority_tier
https://allmedtests.com/tag/muscle-power-test/,taxonomy,20240416051816,http://web.archive.org/web/20240416051816id_/https://allmedtests.com/tag/muscle-power-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/oculomotor/,taxonomy,20230610041331,http://web.archive.org/web/20230610041331id_/https://allmedtests.com/tag/oculomotor/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/olfactory-sensation-on-subject/,taxonomy,20240915094858,http://web.archive.org/web/20240915094858id_/https://allmedtests.com/tag/olfactory-sensation-on-subject/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/olfactory-sensation/,taxonomy,20240416032517,http://web.archive.org/web/20240416032517id_/https://allmedtests.com/tag/olfactory-sensation/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/osazone-test-principle/,taxonomy,20231001222634,http://web.archive.org/web/20231001222634id_/https://allmedtests.com/tag/osazone-test-principle/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/osazone-test-procedure/,taxonomy,20240520034431,http://web.archive.org/web/20240520034431id_/https://allmedtests.com/tag/osazone-test-procedure/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/osazone-test-results/,taxonomy,20240621231708,http://web.archive.org/web/20240621231708id_/https://allmedtests.com/tag/osazone-test-results/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/osazone-test/,taxonomy,20240722070107,http://web.archive.org/web/20240722070107id_/https://allmedtests.com/tag/osazone-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/paper-chromatography-by-amino-acids/,taxonomy,20230401100425,http://web.archive.org/web/20230401100425id_/https://allmedtests.com/tag/paper-chromatography-by-amino-acids/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/paper-chromatography/,taxonomy,20231128161657,http://web.archive.org/web/20231128161657id_/https://allmedtests.com/tag/paper-chromatography/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/photoelectric-colorimeter-applications/,taxonomy,20240416031822,http://web.archive.org/web/20240416031822id_/https://allmedtests.com/tag/photoelectric-colorimeter-applications/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/photoelectric-colorimeter-use/,taxonomy,20240416040316,http://web.archive.org/web/20240416040316id_/https://allmedtests.com/tag/photoelectric-colorimeter-use/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/photoelectric-colorimeter-working-priniciple/,taxonomy,20240722083716,http://web.archive.org/web/20240722083716id_/https://allmedtests.com/tag/photoelectric-colorimeter-working-priniciple/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/photoelectric-colorimeter/,taxonomy,20240416042648,http://web.archive.org/web/20240416042648id_/https://allmedtests.com/tag/photoelectric-colorimeter/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/plasma-proteins-determination/,taxonomy,20240416043205,http://web.archive.org/web/20240416043205id_/https://allmedtests.com/tag/plasma-proteins-determination/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/plasma-proteins/,taxonomy,20240416032403,http://web.archive.org/web/20240416032403id_/https://allmedtests.com/tag/plasma-proteins/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/precautions/,taxonomy,20240808140730,http://web.archive.org/web/20240808140730id_/https://allmedtests.com/tag/precautions/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/precedure/,taxonomy,20240808132353,http://web.archive.org/web/20240808132353id_/https://allmedtests.com/tag/precedure/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/principle/,taxonomy,20240808144557,http://web.archive.org/web/20240808144557id_/https://allmedtests.com/tag/principle/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/procedure-of-dexamethasone-suppression-test/,taxonomy,20240808143234,http://web.archive.org/web/20240808143234id_/https://allmedtests.com/tag/procedure-of-dexamethasone-suppression-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/procedure/,taxonomy,20240722070203,http://web.archive.org/web/20240722070203id_/https://allmedtests.com/tag/procedure/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/protein-free-filtrate/,taxonomy,20200208173427,http://web.archive.org/web/20200208173427id_/http://allmedtests.com:80/tag/protein-free-filtrate/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/rapid-alternating-movements-test/,taxonomy,20240808133317,http://web.archive.org/web/20240808133317id_/https://allmedtests.com/tag/rapid-alternating-movements-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/rapid-alternating-movements/,taxonomy,20240808143633,http://web.archive.org/web/20240808143633id_/https://allmedtests.com/tag/rapid-alternating-movements/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/reagents-of-cholesterol-oxidase-method/,taxonomy,20200805195637,http://web.archive.org/web/20200805195637id_/https://allmedtests.com/tag/reagents-of-cholesterol-oxidase-method/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/red-reaction/,taxonomy,20240808133659,http://web.archive.org/web/20240808133659id_/https://allmedtests.com/tag/red-reaction/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/response-of-skin-to-blunt-injury/,taxonomy,20200131125237,http://web.archive.org/web/20200131125237id_/http://allmedtests.com:80/tag/response-of-skin-to-blunt-injury/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/results-of-creatinine-clearance-test/,taxonomy,20240520020024,http://web.archive.org/web/20240520020024id_/https://allmedtests.com/tag/results-of-creatinine-clearance-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/rh-blood-grouping/,taxonomy,20240808132235,http://web.archive.org/web/20240808132235id_/https://allmedtests.com/tag/rh-blood-grouping/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/seliwanoff-test/,taxonomy,20200211190828,http://web.archive.org/web/20200211190828id_/http://allmedtests.com:80/tag/seliwanoff-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/seliwanoffs-test/,taxonomy,20200211190835,http://web.archive.org/web/20200211190835id_/http://allmedtests.com:80/tag/seliwanoffs-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/sensory-system-examination/,taxonomy,20230610050733,http://web.archive.org/web/20230610050733id_/https://allmedtests.com/tag/sensory-system-examination/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/sensory-system/,taxonomy,20240722071424,http://web.archive.org/web/20240722071424id_/https://allmedtests.com/tag/sensory-system/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/separation-of-amino-acids-by-chromatography/,taxonomy,20231001230837,http://web.archive.org/web/20231001230837id_/https://allmedtests.com/tag/separation-of-amino-acids-by-chromatography/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/serum-bilirubin-test-with-jendrassik-grofs-method/,taxonomy,20240221230131,http://web.archive.org/web/20240221230131id_/https://allmedtests.com/tag/serum-bilirubin-test-with-jendrassik-grofs-method/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/serum-bilirubin-test/,taxonomy,20240416035514,http://web.archive.org/web/20240416035514id_/https://allmedtests.com/tag/serum-bilirubin-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/serum-cholesterol-test-procedure/,taxonomy,20240808142441,http://web.archive.org/web/20240808142441id_/https://allmedtests.com/tag/serum-cholesterol-test-procedure/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/serum-cholesterol-test/,taxonomy,20240808125732,http://web.archive.org/web/20240808125732id_/https://allmedtests.com/tag/serum-cholesterol-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/serum-creatinin/,taxonomy,20240621233144,http://web.archive.org/web/20240621233144id_/https://allmedtests.com/tag/serum-creatinin/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/serum-urea-test/,taxonomy,20240621232359,http://web.archive.org/web/20240621232359id_/https://allmedtests.com/tag/serum-urea-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/sgot-test-procedure/,taxonomy,20240520035746,http://web.archive.org/web/20240520035746id_/https://allmedtests.com/tag/sgot-test-procedure/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/sgot-test/,taxonomy,20200806203547,http://web.archive.org/web/20200806203547id_/https://allmedtests.com/tag/sgot-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/sgot/,taxonomy,20230610034438,http://web.archive.org/web/20230610034438id_/https://allmedtests.com/tag/sgot/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/spectrophotometer-principle/,taxonomy,20200805190300,http://web.archive.org/web/20200805190300id_/https://allmedtests.com/tag/spectrophotometer-principle/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/spectrophotometer-procedure/,taxonomy,20200805191911,http://web.archive.org/web/20200805191911id_/https://allmedtests.com/tag/spectrophotometer-procedure/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/spectrophotometer-use/,taxonomy,20200805195703,http://web.archive.org/web/20200805195703id_/https://allmedtests.com/tag/spectrophotometer-use/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/spectrophotometer/,taxonomy,20200805193328,http://web.archive.org/web/20200805193328id_/https://allmedtests.com/tag/spectrophotometer/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/starch-iodine-test/,taxonomy,20240416035229,http://web.archive.org/web/20240416035229id_/https://allmedtests.com/tag/starch-iodine-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/starch-test-for-iodine/,taxonomy,20240416043805,http://web.archive.org/web/20240416043805id_/https://allmedtests.com/tag/starch-test-for-iodine/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/strength-of-muscles/,taxonomy,20240416033823,http://web.archive.org/web/20240416033823id_/https://allmedtests.com/tag/strength-of-muscles/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/superficial-reflexes/,taxonomy,20240722084644,http://web.archive.org/web/20240722084644id_/https://allmedtests.com/tag/superficial-reflexes/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/taste-sensation-test/,taxonomy,20240808133054,http://web.archive.org/web/20240808133054id_/https://allmedtests.com/tag/taste-sensation-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/taste-sensation/,taxonomy,20200130133810,http://web.archive.org/web/20200130133810id_/http://allmedtests.com:80/tag/taste-sensation/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/test-for-coordination/,taxonomy,20230610050608,http://web.archive.org/web/20230610050608id_/https://allmedtests.com/tag/test-for-coordination/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/test-for-reducing-sugars/,taxonomy,20240915094956,http://web.archive.org/web/20240915094956id_/https://allmedtests.com/tag/test-for-reducing-sugars/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/test-for-taste-sensation/,taxonomy,20240622005055,http://web.archive.org/web/20240622005055id_/https://allmedtests.com/tag/test-for-taste-sensation/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/tone-of-muscles/,taxonomy,20240915102018,http://web.archive.org/web/20240915102018id_/https://allmedtests.com/tag/tone-of-muscles/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/triple-response/,taxonomy,20240808132429,http://web.archive.org/web/20240808132429id_/https://allmedtests.com/tag/triple-response/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/trochlear-examination/,taxonomy,20200208191424,http://web.archive.org/web/20200208191424id_/http://allmedtests.com:80/tag/trochlear-examination/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/urea-test/,taxonomy,20230610042153,http://web.archive.org/web/20230610042153id_/https://allmedtests.com/tag/urea-test/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/what-is-ph-meter/,taxonomy,20240808125240,http://web.archive.org/web/20240808125240id_/https://allmedtests.com/tag/what-is-ph-meter/,200,unknown,0,0,0,0,,
https://allmedtests.com/tag/wheal-formation/,taxonomy,20240808134257,http://web.archive.org/web/20240808134257id_/https://allmedtests.com/tag/wheal-formation/,200,unknown,0,0,0,0,,
